time,growth,close,color
2020-10-05,0.018119566053704572,264.65,"rgba(23,170,23,0.7)"
2020-10-02,-0.02509095000562578,259.94,"rgba(170,23,23,0.7)"
2020-10-01,0.018060328369606804,266.63,"rgba(23,170,23,0.7)"
2020-09-30,0.00042018411704014547,261.9,"rgba(23,170,23,0.7)"
2020-09-29,0.019352075383537226,261.79,"rgba(23,170,23,0.7)"
2020-09-28,0.007848677497841683,256.82,"rgba(23,170,23,0.7)"
2020-09-25,0.021199855728770034,254.82,"rgba(23,170,23,0.7)"
2020-09-24,0.0020480282708215114,249.53,"rgba(23,170,23,0.7)"
2020-09-23,-0.02249263984298333,249.02,"rgba(170,23,23,0.7)"
2020-09-22,0.026596816441668336,254.75,"rgba(23,170,23,0.7)"
2020-09-21,-0.017344473923890158,248.15,"rgba(170,23,23,0.7)"
2020-09-18,-0.008986735735028617,252.53,"rgba(170,23,23,0.7)"
2020-09-17,-0.03301457194899815,254.82,"rgba(170,23,23,0.7)"
2020-09-16,-0.03267014169297422,263.52,"rgba(170,23,23,0.7)"
2020-09-15,0.023558143903813722,272.42,"rgba(23,170,23,0.7)"
2020-09-14,-0.00172536664041123,266.15,"rgba(170,23,23,0.7)"
2020-09-11,-0.005520534148979683,266.61,"rgba(170,23,23,0.7)"
2020-09-10,-0.020568464123922436,268.09,"rgba(170,23,23,0.7)"
2020-09-09,0.00944092048974765,273.72,"rgba(23,170,23,0.7)"
2020-09-08,,271.16,"rgba(170,23,23,0.7)"
2020-09-04,-0.028819730695245904,282.73,"rgba(170,23,23,0.7)"
2020-09-03,-0.037619834710743816,291.12,"rgba(170,23,23,0.7)"
2020-09-02,0.023896561061467647,302.5,"rgba(23,170,23,0.7)"
2020-09-01,0.00763983628922249,295.44,"rgba(23,170,23,0.7)"
2020-08-31,-0.0015664373765580386,293.2,"rgba(170,23,23,0.7)"
2020-08-28,0.0015005797694562784,293.66,"rgba(23,170,23,0.7)"
2020-08-27,-0.035174887302161784,293.22,"rgba(170,23,23,0.7)"
2020-08-26,0.0822234883555304,303.91,"rgba(23,170,23,0.7)"
2020-08-25,0.03474704300084741,280.82,"rgba(23,170,23,0.7)"
2020-08-24,0.01640388000449411,271.39,"rgba(23,170,23,0.7)"
2020-08-21,-0.007434667856213495,267.01,"rgba(170,23,23,0.7)"
2020-08-20,0.024448760424997218,269.01,"rgba(23,170,23,0.7)"
2020-08-19,0.0009529618052908084,262.59,"rgba(23,170,23,0.7)"
2020-08-18,0.004518302956042053,262.34,"rgba(23,170,23,0.7)"
2020-08-17,-0.0003062318174857914,261.16,"rgba(170,23,23,0.7)"
2020-08-14,-0.00022962112514357536,261.24,"rgba(170,23,23,0.7)"
2020-08-13,0.005425372272884754,261.3,"rgba(23,170,23,0.7)"
2020-08-12,0.014680045289501287,259.89,"rgba(23,170,23,0.7)"
2020-08-11,-0.026121673003802304,256.13,"rgba(170,23,23,0.7)"
2020-08-10,-0.020265236179406898,263.0,"rgba(170,23,23,0.7)"
2020-08-07,0.011911942098914441,268.44,"rgba(23,170,23,0.7)"
2020-08-06,0.06486833654463697,265.28,"rgba(23,170,23,0.7)"
2020-08-05,-0.0028419325141095797,249.12,"rgba(170,23,23,0.7)"
2020-08-04,-0.008453722813144937,249.83,"rgba(170,23,23,0.7)"
2020-08-03,-0.006741041510623935,251.96,"rgba(170,23,23,0.7)"
2020-07-31,0.08174840085287838,253.67,"rgba(23,170,23,0.7)"
2020-07-30,0.005186677525826244,234.5,"rgba(23,170,23,0.7)"
2020-07-29,0.01377542151920741,233.29,"rgba(23,170,23,0.7)"
2020-07-28,-0.014475374732334068,230.12,"rgba(170,23,23,0.7)"
2020-07-27,0.012093103896666735,233.5,"rgba(23,170,23,0.7)"
2020-07-24,-0.00812553740326738,230.71,"rgba(170,23,23,0.7)"
2020-07-23,,232.6,"rgba(170,23,23,0.7)"
