timestamp,open,high,low,close,volume
2020-12-07 11:00:00,284.4600,288.4900,284.4000,287.4864,3735774
2020-12-07 10:00:00,279.3000,284.7800,278.2000,284.4278,2034601
2020-12-07 09:00:00,278.9528,279.6500,278.8300,279.4657,16184
2020-12-07 08:00:00,279.0000,279.2900,278.4600,279.1000,7836
2020-12-07 07:00:00,278.4500,278.6200,278.4500,278.6200,5167
2020-12-07 06:00:00,278.4600,278.7000,278.4600,278.5500,3238
2020-12-07 05:00:00,278.9000,278.9000,278.0000,278.2300,8964
2020-12-04 20:00:00,279.5000,279.5000,279.0500,279.0500,5034
2020-12-04 19:00:00,279.5700,279.5700,279.5700,279.5700,251
2020-12-04 18:00:00,279.5500,279.9700,279.0000,279.8000,6571
2020-12-04 17:00:00,279.7000,279.9700,279.5000,279.5800,987022
2020-12-04 16:00:00,280.5400,280.8500,279.3000,279.7000,1950741
2020-12-04 15:00:00,281.1950,281.3700,280.5000,280.5000,753250
2020-12-04 14:00:00,280.5076,281.4500,280.3900,281.1450,841006
2020-12-04 13:00:00,280.3600,280.7600,279.9400,280.5400,843089
2020-12-04 12:00:00,280.6599,281.1400,279.8600,280.3800,1229528
2020-12-04 11:00:00,282.8300,283.0400,280.2300,280.6400,1428445
2020-12-04 10:00:00,281.1500,283.4600,279.7500,282.8300,1657623
2020-12-04 09:00:00,282.4334,282.4700,281.0000,281.3000,160914
2020-12-04 08:00:00,282.4500,282.5000,281.8000,281.8000,8215
2020-12-04 07:00:00,282.4500,282.6000,282.4500,282.5000,1821
2020-12-04 05:00:00,282.0000,282.5500,282.0000,282.5000,3347
2020-12-03 20:00:00,281.6800,281.8500,281.5000,281.5000,5520
2020-12-03 19:00:00,281.7700,281.8500,281.6000,281.8500,4083
2020-12-03 18:00:00,281.5600,281.8000,281.5500,281.8000,9862
2020-12-03 17:00:00,281.8500,281.9500,281.2600,281.6600,614994
2020-12-03 16:00:00,283.6800,283.8900,281.0700,281.6900,2443966
