timestamp,open,high,low,close,volume
2020-12-11 19:17:00,122.1600,122.1600,122.1600,122.1600,246
2020-12-11 19:16:00,122.1500,122.2100,122.1500,122.1600,679
2020-12-11 19:15:00,122.1500,122.1500,122.1500,122.1500,838
2020-12-11 19:14:00,122.1600,122.1600,122.1600,122.1600,202
2020-12-11 19:13:00,122.1700,122.1700,122.1600,122.1600,703
2020-12-11 19:12:00,122.1700,122.1700,122.1700,122.1700,104
2020-12-11 19:09:00,122.1500,122.1500,122.1500,122.1500,212
2020-12-11 19:05:00,122.1800,122.1800,122.1800,122.1800,123
2020-12-11 19:04:00,122.1800,122.1800,122.1800,122.1800,172
2020-12-11 19:03:00,122.1800,122.1800,122.1800,122.1800,571
2020-12-11 19:02:00,122.1800,122.1800,122.1800,122.1800,1450
2020-12-11 19:01:00,122.1700,122.1800,122.1700,122.1800,300
2020-12-11 19:00:00,122.1500,122.1500,122.1500,122.1500,678
2020-12-11 18:58:00,122.1800,122.1800,122.1800,122.1800,1273
2020-12-11 18:56:00,122.1700,122.1700,122.1700,122.1700,206
2020-12-11 18:55:00,122.2000,122.2000,122.1500,122.1600,2795
2020-12-11 18:54:00,122.2000,122.2000,122.2000,122.2000,3559
2020-12-11 18:53:00,122.1900,122.2000,122.1800,122.2000,1020
2020-12-11 18:52:00,122.2100,122.2100,122.1900,122.1900,520
2020-12-11 18:51:00,122.2100,122.2100,122.2100,122.2100,343
2020-12-11 18:50:00,122.2100,122.2800,122.2100,122.2100,1451
2020-12-11 18:48:00,122.2500,122.2500,122.2500,122.2500,702
2020-12-11 18:47:00,122.2800,122.2900,122.2700,122.2700,486
2020-12-11 18:44:00,122.2000,122.2000,122.2000,122.2000,225
2020-12-11 18:40:00,122.2000,122.2900,122.2000,122.2900,2876
2020-12-11 18:36:00,122.1900,122.2000,122.1900,122.2000,1601
2020-12-11 18:35:00,122.1900,122.1900,122.1900,122.1900,1160
2020-12-11 18:29:00,122.1900,122.1900,122.1900,122.1900,189
2020-12-11 18:28:00,122.1900,122.1900,122.1700,122.1900,958
2020-12-11 18:27:00,122.1600,122.1600,122.1600,122.1600,864
2020-12-11 18:26:00,122.1800,122.1900,122.1800,122.1900,518
2020-12-11 18:25:00,122.1900,122.1900,122.1900,122.1900,424
2020-12-11 18:24:00,122.1900,122.1900,122.1900,122.1900,620
2020-12-11 18:23:00,122.1600,122.1600,122.1600,122.1600,616
2020-12-11 18:22:00,122.1600,122.1600,122.1600,122.1600,1243
2020-12-11 18:19:00,122.1800,122.2000,122.1800,122.2000,910
2020-12-11 18:18:00,122.1600,122.1600,122.1500,122.1500,1055
2020-12-11 18:16:00,122.1500,122.1500,122.1500,122.1500,256
2020-12-11 18:13:00,122.1900,122.1900,122.1900,122.1900,300
2020-12-11 18:12:00,122.2000,122.2000,122.1600,122.1600,932
2020-12-11 18:11:00,122.1700,122.1700,122.1600,122.1600,2242
2020-12-11 18:08:00,122.1700,122.2000,122.1700,122.2000,213
2020-12-11 18:07:00,122.1700,122.1700,122.1700,122.1700,137
2020-12-11 18:06:00,122.2000,122.2000,122.2000,122.2000,140
2020-12-11 18:03:00,122.1700,122.1700,122.1700,122.1700,202
2020-12-11 18:01:00,122.1900,122.1900,122.1900,122.1900,1522
2020-12-11 18:00:00,122.2100,122.2100,122.2100,122.2100,521
2020-12-11 17:58:00,122.2000,122.2000,122.2000,122.2000,1846
2020-12-11 17:57:00,122.2100,122.2100,122.2100,122.2100,108
2020-12-11 17:56:00,122.2000,122.2000,122.2000,122.2000,289
2020-12-11 17:55:00,122.2100,122.2200,122.2000,122.2200,1103
2020-12-11 17:53:00,122.2100,122.2200,122.2100,122.2100,384
2020-12-11 17:52:00,122.2200,122.2200,122.2100,122.2200,1284
2020-12-11 17:51:00,122.2100,122.2100,122.2100,122.2100,474
2020-12-11 17:50:00,122.2100,122.2100,122.2100,122.2100,1335
2020-12-11 17:49:00,122.2200,122.2200,122.2100,122.2100,842
2020-12-11 17:48:00,122.2200,122.2200,122.2200,122.2200,435
2020-12-11 17:47:00,122.2200,122.2200,122.2200,122.2200,560
2020-12-11 17:46:00,122.2200,122.2200,122.2200,122.2200,309
2020-12-11 17:45:00,122.2200,122.4100,122.2200,122.2200,7442
2020-12-11 17:44:00,122.2200,122.2200,122.2200,122.2200,385
2020-12-11 17:43:00,122.2300,122.2300,122.2300,122.2300,607
2020-12-11 17:42:00,122.2300,122.2300,122.2300,122.2300,348
2020-12-11 17:41:00,122.2500,122.2500,122.2400,122.2400,1297
2020-12-11 17:40:00,122.2700,122.2700,122.2700,122.2700,326
2020-12-11 17:38:00,122.2500,122.2500,122.2300,122.2300,841
2020-12-11 17:37:00,122.2500,122.2800,122.2500,122.2800,1381
2020-12-11 17:36:00,122.2800,122.2800,122.2800,122.2800,415
2020-12-11 17:34:00,122.2700,122.2700,122.2700,122.2700,346
2020-12-11 17:32:00,122.2200,122.2400,122.2200,122.2300,1140
