timestamp,open,high,low,close,volume
2020-08-27,3450.0500,3453.0000,3378.0000,3400.0000,4264795
2020-08-26,3351.1100,3451.7387,3344.5675,3441.8500,6508743
2020-08-25,3294.9900,3357.4000,3267.0000,3346.4900,3992842
2020-08-24,3310.1500,3380.3150,3257.5608,3307.4600,4666258
2020-08-21,3295.0000,3314.3962,3275.3900,3284.7200,3575862
2020-08-20,3252.0000,3312.6200,3238.0000,3297.3700,3332478
2020-08-19,3303.0100,3315.9000,3256.0001,3260.4800,4185137
2020-08-18,3212.0000,3320.0000,3205.8187,3312.4900,5345974
2020-08-17,3173.1200,3194.9700,3154.1775,3182.4100,2675890
2020-08-14,3178.1800,3178.2357,3120.0000,3148.0200,2751723
2020-08-13,3182.9900,3217.5211,3155.0000,3161.0200,3149043
2020-08-12,3108.0000,3174.3850,3101.4200,3162.2400,3527229
2020-08-11,3113.2000,3159.2200,3073.0000,3080.6700,3718057
2020-08-10,3170.3100,3172.5100,3101.5200,3148.1600,3167274
2020-08-07,3224.0100,3240.8100,3140.6726,3167.4600,3936127
2020-08-06,3194.3600,3247.4700,3165.4300,3225.0000,3940602
2020-08-05,3143.7700,3213.5859,3127.3000,3205.0300,3930025
2020-08-04,3101.2100,3167.2400,3101.2100,3138.8300,4694294
2020-08-03,3180.5100,3184.0000,3104.0000,3111.8900,5074663
2020-07-31,3244.0000,3246.8200,3151.0000,3164.6800,8083369
2020-07-30,3014.0000,3092.0000,3005.0000,3051.8800,6128265
2020-07-29,3030.9900,3039.1592,2996.7700,3033.5300,2974060
2020-07-28,3054.2700,3077.0926,2995.7600,3000.3300,3126651
2020-07-27,3062.0000,3098.0000,3015.7700,3055.2100,4170492
2020-07-24,2930.0000,3031.5800,2888.0000,3008.9100,5632413
2020-07-23,3098.2713,3098.2713,2970.0000,2986.5500,5656906
